sys2_isoBas_0001.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :31/08/2023 10:38:11
Temps	y[V]	u[V]	phi[V]	y_avant[V]	
478800,000000	1,1673e-003	4,9476e+000	2,0238e-002	1,6634e-003	
478900,000000	1,2145e-003	-9,8347e-002	1,9953e-002	1,6188e-003	
479000,000000	1,1694e-003	-1,1348e-002	1,9240e-002	1,6408e-003	
479100,000000	1,1805e-003	-1,5130e-002	1,8511e-002	1,5535e-003	
479200,000000	1,1537e-003	-1,5130e-002	1,7642e-002	1,5784e-003	
479300,000000	1,2122e-003	-1,8913e-002	1,6853e-002	1,5176e-003	
479400,000000	1,1887e-003	-7,5652e-003	1,6000e-002	1,5579e-003	
479500,000000	1,2051e-003	-1,5130e-002	1,5248e-002	1,4804e-003	
479600,000000	1,1665e-003	-7,5652e-003	1,4493e-002	1,5103e-003	
479700,000000	1,1992e-003	-1,1348e-002	1,3757e-002	1,4349e-003	
479800,000000	1,2026e-003	-1,5130e-002	1,3036e-002	1,4644e-003	
479900,000000	1,2220e-003	-2,2695e-002	1,2433e-002	1,4408e-003	
480000,000000	1,1705e-003	-1,5130e-002	1,1830e-002	1,4447e-003	
480100,000000	1,1877e-003	-2,2695e-002	1,1253e-002	1,3748e-003	
480200,000000	1,1418e-003	-1,8913e-002	1,0673e-002	1,3901e-003	
480300,000000	1,2264e-003	-1,1348e-002	1,0191e-002	1,3643e-003	
480400,000000	1,1644e-003	-1,5130e-002	9,6673e-003	1,3917e-003	
480500,000000	1,1841e-003	-1,1348e-002	9,2461e-003	1,3190e-003	
480600,000000	1,1651e-003	-1,1348e-002	8,7795e-003	1,3649e-003	
480700,000000	1,2093e-003	-1,1348e-002	8,4114e-003	1,3287e-003	
480800,000000	1,1562e-003	-1,1348e-002	8,0131e-003	1,3408e-003	
480900,000000	1,1472e-003	-1,5130e-002	7,6450e-003	1,2807e-003	
481000,000000	1,1935e-003	-7,5652e-003	7,2884e-003	1,2830e-003	
481100,000000	1,1805e-003	-1,8913e-002	6,9621e-003	1,3199e-003	
481200,000000	1,1510e-003	-2,2695e-002	6,6851e-003	1,2681e-003	
481300,000000	1,1464e-003	-3,7826e-003	6,3702e-003	1,2943e-003	
481400,000000	1,2076e-003	-2,2695e-002	6,1464e-003	1,2593e-003	
481500,000000	1,1548e-003	-1,1348e-002	5,8732e-003	1,2954e-003	
481600,000000	1,1556e-003	-1,5130e-002	5,6266e-003	1,2279e-003	
481700,000000	1,1812e-003	-1,1348e-002	5,4103e-003	1,2382e-003	
481800,000000	1,1885e-003	-1,5130e-002	5,1561e-003	1,2807e-003	
481900,000000	1,1416e-003	-1,5130e-002	5,0006e-003	1,2264e-003	
482000,000000	1,1420e-003	-1,8913e-002	4,7615e-003	1,2457e-003	
482100,000000	1,1977e-003	-1,5130e-002	4,6098e-003	1,2162e-003	
482200,000000	1,1531e-003	-1,8913e-002	4,4353e-003	1,2698e-003	
482300,000000	1,1602e-003	-1,1348e-002	4,2797e-003	1,1898e-003	
482400,000000	1,1458e-003	-2,2695e-002	4,0976e-003	1,2162e-003	
482500,000000	1,2028e-003	-1,1348e-002	3,9648e-003	1,2172e-003	
482600,000000	1,1317e-003	-1,1348e-002	3,8130e-003	1,2350e-003	
482700,000000	1,1753e-003	-1,8913e-002	3,7182e-003	1,1845e-003	
482800,000000	1,1269e-003	-1,1348e-002	3,5512e-003	1,1977e-003	
482900,000000	1,2011e-003	-1,8913e-002	3,4450e-003	1,1940e-003	
483000,000000	1,1562e-003	-1,5130e-002	3,3160e-003	1,2224e-003	
483100,000000	1,1820e-003	-1,5130e-002	3,2439e-003	1,2078e-003	
483200,000000	1,1265e-003	-1,8913e-002	3,1301e-003	1,2208e-003	
483300,000000	1,1556e-003	-1,5130e-002	3,0428e-003	1,1667e-003	
483400,000000	1,1340e-003	-7,5652e-003	2,9138e-003	1,2116e-003	
483500,000000	1,1743e-003	-2,2695e-002	2,8569e-003	1,1596e-003	
483600,000000	1,1550e-003	-1,5130e-002	2,7241e-003	1,2248e-003	
483700,000000	1,1780e-003	-2,6478e-002	2,6786e-003	1,1720e-003	
483800,000000	1,1187e-003	-2,2695e-002	2,5875e-003	1,2036e-003	
483900,000000	1,1521e-003	-7,5652e-003	2,5420e-003	1,1533e-003	
484000,000000	1,1784e-003	-1,5130e-002	2,4054e-003	1,1814e-003	
484100,000000	1,1803e-003	-1,5130e-002	2,3789e-003	1,2057e-003	
484200,000000	1,1481e-003	-3,7826e-003	2,3182e-003	1,1917e-003	
484300,000000	1,1148e-003	-1,8913e-002	2,2461e-003	1,1770e-003	
484400,000000	1,1401e-003	-2,2695e-002	2,2006e-003	1,1439e-003	
484500,000000	1,1267e-003	-1,8913e-002	2,0981e-003	1,1525e-003	
484600,000000	1,1862e-003	-1,1348e-002	2,0602e-003	1,1619e-003	
484700,000000	1,1123e-003	-1,8913e-002	2,0109e-003	1,1835e-003	
484800,000000	1,1562e-003	-1,1348e-002	1,9881e-003	1,1437e-003	
484900,000000	1,1095e-003	-1,1348e-002	1,9008e-003	1,1650e-003	
485000,000000	1,1525e-003	-2,6478e-002	1,8856e-003	1,1255e-003	
485100,000000	1,1208e-003	-1,1348e-002	1,8211e-003	1,1805e-003	
485200,000000	1,1613e-003	-1,5130e-002	1,7642e-003	1,1338e-003	
485300,000000	1,1464e-003	-2,2695e-002	1,7225e-003	1,1919e-003	
485400,000000	1,1024e-003	-1,1348e-002	1,7263e-003	1,1418e-003	
485500,000000	1,1114e-003	-1,1348e-002	1,6618e-003	1,1164e-003	
485600,000000	1,1137e-003	-1,1348e-002	1,6087e-003	1,1311e-003	
485700,000000	1,1629e-003	-1,5130e-002	1,5707e-003	1,1322e-003	
485800,000000	1,1374e-003	-1,1348e-002	1,5442e-003	1,1856e-003	
485900,000000	1,1619e-003	-1,5130e-002	1,5404e-003	1,1355e-003	
486000,000000	1,1190e-003	-1,5130e-002	1,4531e-003	1,1709e-003	
486100,000000	1,1104e-003	-7,5652e-003	1,4607e-003	1,1403e-003	
486200,000000	1,1131e-003	-1,8913e-002	1,4228e-003	1,1148e-003	
486300,000000	1,1166e-003	-2,2695e-002	1,3734e-003	1,1330e-003	
486400,000000	1,1529e-003	-1,1348e-002	1,3583e-003	1,1114e-003	
486500,000000	1,0944e-003	-1,1348e-002	1,2938e-003	1,1665e-003	
486600,000000	1,1711e-003	-1,5130e-002	1,3241e-003	1,1158e-003	
486700,000000	1,1085e-003	-1,8913e-002	1,2331e-003	1,1651e-003	
486800,000000	1,1097e-003	-2,6478e-002	1,2748e-003	1,1238e-003	
486900,000000	1,0886e-003	-1,1348e-002	1,2179e-003	1,1144e-003	
487000,000000	1,1303e-003	-2,2695e-002	1,1724e-003	1,1068e-003	
487100,000000	1,1586e-003	-2,2695e-002	1,1648e-003	1,1487e-003	
487200,000000	1,1363e-003	-1,5130e-002	1,1382e-003	1,1464e-003	
487300,000000	1,1374e-003	-1,5130e-002	1,1496e-003	1,1498e-003	
487400,000000	1,0844e-003	-7,5652e-003	1,1041e-003	1,1171e-003	
487500,000000	1,1504e-003	-3,7826e-003	1,1003e-003	1,1118e-003	
487600,000000	1,1139e-003	-2,2695e-002	1,0547e-003	1,1562e-003	
487700,000000	1,1531e-003	-1,8913e-002	1,0623e-003	1,1240e-003	
487800,000000	1,0951e-003	-1,5130e-002	1,0282e-003	1,1527e-003	
487900,000000	1,1187e-003	-2,2695e-002	1,0244e-003	1,0924e-003	
488000,000000	1,0882e-003	-1,1348e-002	9,8646e-004	1,1234e-003	
488100,000000	1,1475e-003	-1,5130e-002	9,7507e-004	1,1016e-003	
488200,000000	1,1144e-003	-7,5652e-003	9,4093e-004	1,1504e-003	
488300,000000	1,1435e-003	-7,5652e-003	9,5610e-004	1,1095e-003	
488400,000000	1,0758e-003	-7,5652e-003	9,0299e-004	1,1269e-003	
488500,000000	1,1412e-003	-1,1348e-002	9,1057e-004	1,0955e-003	
488600,000000	1,1037e-003	-1,5130e-002	8,7263e-004	1,1477e-003	
488700,000000	1,1475e-003	-2,6478e-002	9,0678e-004	1,1133e-003	
488800,000000	1,1311e-003	3,9959e+001	8,0055e-004	1,1556e-003	
488900,000000	1,1131e-003	3,9959e+001	1,1648e-003	1,1739e-003	
489000,000000	1,1213e-003	3,9948e+001	1,7984e-003	1,1831e-003	
489100,000000	1,1416e-003	3,9967e+001	2,5951e-003	1,1606e-003	
489200,000000	1,1437e-003	3,9952e+001	3,4260e-003	1,1828e-003	
489300,000000	1,0779e-003	3,9955e+001	4,1924e-003	1,2019e-003	
489400,000000	1,0861e-003	3,9959e+001	4,9702e-003	1,2545e-003	
489500,000000	1,0825e-003	3,9955e+001	5,7442e-003	1,2555e-003	
489600,000000	1,0871e-003	3,9955e+001	6,4727e-003	1,2505e-003	
489700,000000	1,1294e-003	3,9952e+001	7,1632e-003	1,2792e-003	
489800,000000	1,1016e-003	3,9967e+001	7,7816e-003	1,3423e-003	
489900,000000	1,0980e-003	3,9948e+001	8,4038e-003	1,3632e-003	
490000,000000	1,1433e-003	3,9955e+001	8,9616e-003	1,3790e-003	
490100,000000	1,1445e-003	3,9955e+001	9,5117e-003	1,3412e-003	
490200,000000	1,1521e-003	3,9955e+001	1,0073e-002	1,3743e-003	
490300,000000	1,1519e-003	3,9955e+001	1,0540e-002	1,3989e-003	
490400,000000	1,0877e-003	3,9959e+001	1,0988e-002	1,4070e-003	
490500,000000	1,0890e-003	3,9967e+001	1,1416e-002	1,4053e-003	
490600,000000	1,0961e-003	3,9959e+001	1,1872e-002	1,4072e-003	
490700,000000	1,1351e-003	3,9955e+001	1,2262e-002	1,4051e-003	
490800,000000	1,1428e-003	3,9963e+001	1,2642e-002	1,4600e-003	
490900,000000	1,1334e-003	3,9959e+001	1,2964e-002	1,4667e-003	
491000,000000	1,1183e-003	3,9967e+001	1,3310e-002	1,4797e-003	
491100,000000	1,1146e-003	3,9959e+001	1,3602e-002	1,5024e-003	
491200,000000	1,1343e-003	3,9952e+001	1,3890e-002	1,4284e-003	
491300,000000	1,1462e-003	3,9952e+001	1,4201e-002	1,4537e-003	
491400,000000	1,1206e-003	3,9967e+001	1,4459e-002	1,4705e-003	
491500,000000	1,1034e-003	3,9963e+001	1,4679e-002	1,5176e-003	
491600,000000	1,1051e-003	3,9963e+001	1,4960e-002	1,5220e-003	
491700,000000	1,1062e-003	3,9959e+001	1,5161e-002	1,5179e-003	
491800,000000	1,1519e-003	3,9948e+001	1,5374e-002	1,4959e-003	
491900,000000	1,1673e-003	3,9952e+001	1,5594e-002	1,5158e-003	
492000,000000	1,1546e-003	3,9959e+001	1,5723e-002	1,5359e-003	
492100,000000	1,1164e-003	3,9959e+001	1,5935e-002	1,5514e-003	
492200,000000	1,1489e-003	3,9959e+001	1,6106e-002	1,5042e-003	
492300,000000	1,1590e-003	3,9959e+001	1,6303e-002	1,5091e-003	
492400,000000	1,1743e-003	3,9955e+001	1,6451e-002	1,5185e-003	
492500,000000	1,1202e-003	3,9963e+001	1,6572e-002	1,5486e-003	
492600,000000	1,1026e-003	3,9963e+001	1,6694e-002	1,5442e-003	
492700,000000	1,1259e-003	3,9959e+001	1,6865e-002	1,5417e-003	
492800,000000	1,1699e-003	3,9963e+001	1,6990e-002	1,5329e-003	
492900,000000	1,1504e-003	3,9963e+001	1,7085e-002	1,5702e-003	
493000,000000	1,1439e-003	3,9955e+001	1,7214e-002	1,5935e-003	
493100,000000	1,1269e-003	3,9963e+001	1,7324e-002	1,5924e-003	
493200,000000	1,1810e-003	3,9952e+001	1,7419e-002	1,5899e-003	
493300,000000	1,1948e-003	3,9955e+001	1,7536e-002	1,5614e-003	
493400,000000	1,1887e-003	3,9952e+001	1,7612e-002	1,5641e-003	
493500,000000	1,1342e-003	3,9963e+001	1,7703e-002	1,5903e-003	
493600,000000	1,1366e-003	3,9955e+001	1,7779e-002	1,5843e-003	
493700,000000	1,1403e-003	3,9952e+001	1,7885e-002	1,5641e-003	
493800,000000	1,1619e-003	3,9959e+001	1,7995e-002	1,5623e-003	
493900,000000	1,1554e-003	3,9955e+001	1,8048e-002	1,5518e-003	
494000,000000	1,1456e-003	3,9963e+001	1,8113e-002	1,6165e-003	
494100,000000	1,1500e-003	3,9967e+001	1,8177e-002	1,6232e-003	
494200,000000	1,1919e-003	3,9955e+001	1,8249e-002	1,6050e-003	
494300,000000	1,1921e-003	3,9955e+001	1,8322e-002	1,5857e-003	
494400,000000	1,2070e-003	3,9959e+001	1,8367e-002	1,5929e-003	
494500,000000	1,1971e-003	3,9955e+001	1,8428e-002	1,6073e-003	
494600,000000	1,1437e-003	3,9959e+001	1,8485e-002	1,6303e-003	
494700,000000	1,1493e-003	3,9955e+001	1,8534e-002	1,5929e-003	
494800,000000	1,1552e-003	3,9959e+001	1,8617e-002	1,5826e-003	
494900,000000	1,1963e-003	3,9967e+001	1,8674e-002	1,5897e-003	
495000,000000	1,1722e-003	3,9944e+001	1,8720e-002	1,6345e-003	
495100,000000	1,1780e-003	3,9959e+001	1,8754e-002	1,6281e-003	
495200,000000	1,1770e-003	3,9952e+001	1,8784e-002	1,6570e-003	
495300,000000	1,1864e-003	3,9959e+001	1,8845e-002	1,6436e-003	
495400,000000	1,2028e-003	3,9963e+001	1,8887e-002	1,5945e-003	
495500,000000	1,2145e-003	3,9952e+001	1,8921e-002	1,6073e-003	
495600,000000	1,1466e-003	3,9952e+001	1,8963e-002	1,5998e-003	
495700,000000	1,1487e-003	3,9959e+001	1,9008e-002	1,6396e-003	
495800,000000	1,1521e-003	3,9959e+001	1,9046e-002	1,6157e-003	
495900,000000	1,1619e-003	3,9959e+001	1,9092e-002	1,6088e-003	
496000,000000	1,2208e-003	3,9959e+001	1,9168e-002	1,6157e-003	
496100,000000	1,1956e-003	3,9952e+001	1,9175e-002	1,6551e-003	
496200,000000	1,1917e-003	3,9967e+001	1,9187e-002	1,6645e-003	
496300,000000	1,1990e-003	3,9963e+001	1,9217e-002	1,6702e-003	
496400,000000	1,1950e-003	3,9955e+001	1,9236e-002	1,6029e-003	
496500,000000	1,2229e-003	3,9952e+001	1,9293e-002	1,6203e-003	
496600,000000	1,2246e-003	3,9955e+001	1,9304e-002	1,6274e-003	
496700,000000	1,1607e-003	3,9952e+001	1,9342e-002	1,6364e-003	
496800,000000	1,1808e-003	3,9959e+001	1,9372e-002	1,6597e-003	
496900,000000	1,1680e-003	3,9959e+001	1,9391e-002	1,6421e-003	
497000,000000	1,2356e-003	3,9959e+001	1,9429e-002	1,6389e-003	
497100,000000	1,2222e-003	3,9963e+001	1,9479e-002	1,6630e-003	
497200,000000	1,2092e-003	3,9955e+001	1,9429e-002	1,6584e-003	
497300,000000	1,2181e-003	3,9952e+001	1,9475e-002	1,6802e-003	
497400,000000	1,1822e-003	3,9948e+001	1,9490e-002	1,6811e-003	
497500,000000	1,2028e-003	3,9955e+001	1,9536e-002	1,6197e-003	
497600,000000	1,2277e-003	3,9952e+001	1,9585e-002	1,6412e-003	
497700,000000	1,1877e-003	3,9952e+001	1,9574e-002	1,6259e-003	
497800,000000	1,1858e-003	3,9955e+001	1,9600e-002	1,6863e-003	
497900,000000	1,1829e-003	3,9948e+001	1,9623e-002	1,6802e-003	
498000,000000	1,1659e-003	3,9959e+001	1,9638e-002	1,6612e-003	
498100,000000	1,2488e-003	3,9952e+001	1,9687e-002	1,6632e-003	
498200,000000	1,2321e-003	3,9948e+001	1,9691e-002	1,6597e-003	
498300,000000	1,2426e-003	3,9959e+001	1,9699e-002	1,6683e-003	
498400,000000	1,1921e-003	3,9952e+001	1,9703e-002	1,6869e-003	
498500,000000	1,1782e-003	3,9955e+001	1,9714e-002	1,6549e-003	
498600,000000	1,1896e-003	3,9952e+001	1,9782e-002	1,6511e-003	
498700,000000	1,1919e-003	3,9955e+001	1,9778e-002	1,6436e-003	
498800,000000	1,2365e-003	3,9955e+001	1,9805e-002	1,6423e-003	
498900,000000	1,2344e-003	3,9952e+001	1,9828e-002	1,6978e-003	
499000,000000	1,2304e-003	3,9967e+001	1,9809e-002	1,6767e-003	
499100,000000	1,2032e-003	3,9970e+001	1,9813e-002	1,7043e-003	
499200,000000	1,1960e-003	3,9963e+001	1,9843e-002	1,6534e-003	
499300,000000	1,1984e-003	3,9952e+001	1,9896e-002	1,6429e-003	
499400,000000	1,2141e-003	3,9959e+001	1,9919e-002	1,6578e-003	
499500,000000	1,2440e-003	3,9952e+001	1,9915e-002	1,6501e-003	
499600,000000	1,2401e-003	3,9952e+001	1,9923e-002	1,6951e-003	
499700,000000	1,2600e-003	3,9955e+001	1,9923e-002	1,6859e-003	
499800,000000	1,1891e-003	3,9963e+001	1,9915e-002	1,6831e-003	
499900,000000	1,1877e-003	3,9948e+001	1,9942e-002	1,6930e-003	
500000,000000	1,1849e-003	3,9959e+001	1,9968e-002	1,6798e-003	
500100,000000	1,1975e-003	3,9955e+001	1,9980e-002	1,6848e-003	
500200,000000	1,2648e-003	3,9963e+001	2,0010e-002	1,7028e-003	
500300,000000	1,2463e-003	3,9959e+001	2,0002e-002	1,6572e-003	
500400,000000	1,2556e-003	3,9963e+001	2,0029e-002	1,6618e-003	
500500,000000	1,2122e-003	3,9967e+001	2,0010e-002	1,6582e-003	
500600,000000	1,2141e-003	3,9944e+001	2,0048e-002	1,7139e-003	
500700,000000	1,2342e-003	3,9948e+001	2,0044e-002	1,7209e-003	
500800,000000	1,2365e-003	3,9959e+001	2,0059e-002	1,7072e-003	
500900,000000	1,2105e-003	3,9959e+001	2,0071e-002	1,7211e-003	
501000,000000	1,2005e-003	3,9955e+001	2,0074e-002	1,6867e-003	
501100,000000	1,1946e-003	3,9955e+001	2,0105e-002	1,6758e-003	
501200,000000	1,2723e-003	3,9963e+001	2,0120e-002	1,6991e-003	
501300,000000	1,2652e-003	3,9959e+001	2,0131e-002	1,6777e-003	
501400,000000	1,2646e-003	3,9948e+001	2,0131e-002	1,6758e-003	
501500,000000	1,2604e-003	3,9963e+001	2,0150e-002	1,6737e-003	
501600,000000	1,2250e-003	3,9959e+001	2,0154e-002	1,6563e-003	
501700,000000	1,2444e-003	3,9963e+001	2,0188e-002	1,7286e-003	
501800,000000	1,2449e-003	3,9952e+001	2,0165e-002	1,7100e-003	
501900,000000	1,2120e-003	3,9952e+001	2,0158e-002	1,7198e-003	
502000,000000	1,2023e-003	3,9959e+001	2,0177e-002	1,7139e-003	
502100,000000	1,2101e-003	3,9963e+001	2,0200e-002	1,7123e-003	
502200,000000	1,2302e-003	3,9955e+001	2,0196e-002	1,7317e-003	
502300,000000	1,2373e-003	3,9959e+001	2,0196e-002	1,7349e-003	
502400,000000	1,2294e-003	3,9959e+001	2,0196e-002	1,6867e-003	
502500,000000	1,2254e-003	3,9959e+001	2,0241e-002	1,6842e-003	
502600,000000	1,2715e-003	3,9959e+001	2,0238e-002	1,6886e-003	
502700,000000	1,2786e-003	3,9959e+001	2,0260e-002	1,7001e-003	
502800,000000	1,2664e-003	3,9963e+001	2,0272e-002	1,6760e-003	
502900,000000	1,2593e-003	3,9952e+001	2,0291e-002	1,6854e-003	
503000,000000	1,2627e-003	3,9959e+001	2,0294e-002	1,6811e-003	
503100,000000	1,2641e-003	3,9959e+001	2,0283e-002	1,7137e-003	
503200,000000	1,2943e-003	3,9955e+001	2,0268e-002	1,7154e-003	
503300,000000	1,2285e-003	3,9959e+001	2,0275e-002	1,6949e-003	
503400,000000	1,2440e-003	3,9959e+001	2,0294e-002	1,7439e-003	
503500,000000	1,2495e-003	3,9955e+001	2,0275e-002	1,7349e-003	
503600,000000	1,2662e-003	3,9967e+001	2,0298e-002	1,7253e-003	
503700,000000	1,2273e-003	3,9967e+001	2,0313e-002	1,7219e-003	
503800,000000	1,2202e-003	3,9955e+001	2,0317e-002	1,7315e-003	
503900,000000	1,2350e-003	3,9959e+001	2,0336e-002	1,7389e-003	
504000,000000	1,2415e-003	3,9948e+001	2,0321e-002	1,7383e-003	
504100,000000	1,2333e-003	3,9963e+001	2,0351e-002	1,6993e-003	
504200,000000	1,2440e-003	3,9959e+001	2,0370e-002	1,7206e-003	
504300,000000	1,2157e-003	3,9952e+001	2,0378e-002	1,7240e-003	
504400,000000	1,2782e-003	3,9952e+001	2,0374e-002	1,7355e-003	
504500,000000	1,2593e-003	3,9967e+001	2,0367e-002	1,6857e-003	
504600,000000	1,2606e-003	3,9955e+001	2,0423e-002	1,6911e-003	
504700,000000	1,2926e-003	3,9955e+001	2,0412e-002	1,7020e-003	
504800,000000	1,2820e-003	3,9952e+001	2,0397e-002	1,7259e-003	
504900,000000	1,2912e-003	3,9963e+001	2,0404e-002	1,7236e-003	
505000,000000	1,2903e-003	3,9952e+001	2,0416e-002	1,7106e-003	
505100,000000	1,2440e-003	3,9959e+001	2,0408e-002	1,7049e-003	
505200,000000	1,2639e-003	3,9959e+001	2,0423e-002	1,7498e-003	
505300,000000	1,2775e-003	3,9955e+001	2,0408e-002	1,7345e-003	
505400,000000	1,2398e-003	3,9963e+001	2,0442e-002	1,7330e-003	
505500,000000	1,2365e-003	3,9952e+001	2,0435e-002	1,7540e-003	
505600,000000	1,2547e-003	3,9952e+001	2,0442e-002	1,7548e-003	
505700,000000	1,2796e-003	3,9970e+001	2,0431e-002	1,7338e-003	
505800,000000	1,2298e-003	3,9967e+001	2,0461e-002	1,7213e-003	
505900,000000	1,2522e-003	3,9963e+001	2,0484e-002	1,7747e-003	
506000,000000	1,2641e-003	3,9952e+001	2,0442e-002	1,7529e-003	
506100,000000	1,2405e-003	3,9963e+001	2,0454e-002	1,7493e-003	
506200,000000	1,2346e-003	3,9952e+001	2,0465e-002	1,7458e-003	
506300,000000	1,2415e-003	3,9959e+001	2,0480e-002	1,7552e-003	
506400,000000	1,2849e-003	3,9959e+001	2,0492e-002	1,7586e-003	
506500,000000	1,2361e-003	3,9955e+001	2,0465e-002	1,7462e-003	
506600,000000	1,2379e-003	3,9963e+001	2,0499e-002	1,7558e-003	
506700,000000	1,2438e-003	3,9959e+001	2,0507e-002	1,7592e-003	
506800,000000	1,2746e-003	3,9955e+001	2,0511e-002	1,7670e-003	
506900,000000	1,2558e-003	3,9963e+001	2,0511e-002	1,7196e-003	
507000,000000	1,2308e-003	3,9963e+001	2,0514e-002	1,7186e-003	
507100,000000	1,2507e-003	3,9963e+001	2,0537e-002	1,7385e-003	
507200,000000	1,2987e-003	3,9955e+001	2,0507e-002	1,7523e-003	
507300,000000	1,2868e-003	3,9952e+001	2,0530e-002	1,7106e-003	
507400,000000	1,2685e-003	3,9967e+001	2,0541e-002	1,7072e-003	
507500,000000	1,3035e-003	3,9967e+001	2,0537e-002	1,7146e-003	
507600,000000	1,3157e-003	3,9955e+001	2,0560e-002	1,7483e-003	
507700,000000	1,2974e-003	3,9955e+001	2,0522e-002	1,7183e-003	
507800,000000	1,2987e-003	3,9967e+001	2,0560e-002	1,7091e-003	
507900,000000	1,2803e-003	3,9967e+001	2,0533e-002	1,7070e-003	
508000,000000	1,2985e-003	3,9959e+001	2,0568e-002	1,7701e-003	
508100,000000	1,3127e-003	3,9959e+001	2,0537e-002	1,7523e-003	
508200,000000	1,2455e-003	3,9952e+001	2,0526e-002	1,7232e-003	
508300,000000	1,2709e-003	3,9955e+001	2,0564e-002	1,7837e-003	
508400,000000	1,2805e-003	3,9955e+001	2,0526e-002	1,7732e-003	
508500,000000	1,3086e-003	3,9959e+001	2,0541e-002	1,7648e-003	
508600,000000	1,2436e-003	3,9952e+001	2,0537e-002	1,7544e-003	
508700,000000	1,2440e-003	3,9963e+001	2,0526e-002	1,7617e-003	
508800,000000	1,2673e-003	5,0762e+000	2,0655e-002	1,7648e-003	
508900,000000	1,3128e-003	-9,4564e-002	2,0344e-002	1,7123e-003	
509000,000000	1,2625e-003	7,5652e-003	1,9699e-002	1,7426e-003	
509100,000000	1,2635e-003	-2,2695e-002	1,8887e-002	1,7014e-003	
509200,000000	1,2746e-003	-1,5130e-002	1,8045e-002	1,6446e-003	
509300,000000	1,2664e-003	-1,8913e-002	1,7198e-002	1,6224e-003	
509400,000000	1,2627e-003	-1,8913e-002	1,6387e-002	1,6387e-003	
509500,000000	1,2853e-003	-1,8913e-002	1,5575e-002	1,5761e-003	
509600,000000	1,2719e-003	-1,8913e-002	1,4785e-002	1,5708e-003	
509700,000000	1,2623e-003	-1,5130e-002	1,4065e-002	1,5796e-003	
509800,000000	1,2784e-003	-2,6478e-002	1,3378e-002	1,5267e-003	
509900,000000	1,3125e-003	-2,2695e-002	1,2695e-002	1,5101e-003	
510000,000000	1,2660e-003	-2,2695e-002	1,2088e-002	1,5344e-003	
510100,000000	1,2750e-003	-1,5130e-002	1,1511e-002	1,4847e-003	
510200,000000	1,3086e-003	-1,5130e-002	1,0965e-002	1,4607e-003	
510300,000000	1,2637e-003	-1,5130e-002	1,0434e-002	1,4877e-003	
510400,000000	1,2732e-003	-1,1348e-002	9,9480e-003	1,4428e-003	
510500,000000	1,3023e-003	-2,6478e-002	9,4700e-003	1,4263e-003	
510600,000000	1,3167e-003	-1,5130e-002	9,0337e-003	1,4596e-003	
510700,000000	1,2801e-003	-1,8913e-002	8,6239e-003	1,4653e-003	
510800,000000	1,3040e-003	-1,5130e-002	8,2635e-003	1,4039e-003	
510900,000000	1,3127e-003	-2,6478e-002	7,8537e-003	1,4349e-003	
511000,000000	1,2924e-003	-2,6478e-002	7,5388e-003	1,4368e-003	
511100,000000	1,3073e-003	-1,1348e-002	7,2163e-003	1,3857e-003	
511200,000000	1,2951e-003	-1,1348e-002	6,8786e-003	1,4167e-003	
511300,000000	1,2625e-003	-1,8913e-002	6,5979e-003	1,4087e-003	
511400,000000	1,3048e-003	-1,8913e-002	6,3437e-003	1,3674e-003	
511500,000000	1,2907e-003	-2,6478e-002	6,1198e-003	1,4045e-003	
511600,000000	1,2505e-003	-1,5130e-002	5,8391e-003	1,3944e-003	
511700,000000	1,2947e-003	-2,2695e-002	5,6152e-003	1,3415e-003	
511800,000000	1,2595e-003	-1,5130e-002	5,4065e-003	1,3894e-003	
511900,000000	1,2423e-003	-1,5130e-002	5,1827e-003	1,3586e-003	
512000,000000	1,2547e-003	-1,8913e-002	4,9816e-003	1,3117e-003	
512100,000000	1,2491e-003	-7,5652e-003	4,7843e-003	1,3241e-003	
512200,000000	1,2365e-003	-1,8913e-002	4,6060e-003	1,3310e-003	
512300,000000	1,2667e-003	-1,1348e-002	4,4618e-003	1,2951e-003	
512400,000000	1,2279e-003	-1,5130e-002	4,2835e-003	1,3257e-003	
512500,000000	1,2503e-003	-1,1348e-002	4,1279e-003	1,2993e-003	
512600,000000	1,2807e-003	-2,6478e-002	3,9913e-003	1,2886e-003	
512700,000000	1,2820e-003	-1,8913e-002	3,8472e-003	1,3316e-003	
512800,000000	1,2828e-003	-3,7826e-003	3,7371e-003	1,3364e-003	
512900,000000	1,2771e-003	-1,5130e-002	3,6233e-003	1,3029e-003	
513000,000000	1,2438e-003	-1,8913e-002	3,4867e-003	1,3285e-003	
513100,000000	1,2937e-003	-2,2695e-002	3,3919e-003	1,3073e-003	
513200,000000	1,2568e-003	-1,5130e-002	3,2857e-003	1,3163e-003	
513300,000000	1,2224e-003	-2,6478e-002	3,1756e-003	1,3157e-003	
513400,000000	1,2371e-003	-2,2695e-002	3,1035e-003	1,2731e-003	
513500,000000	1,2400e-003	-2,2695e-002	2,9973e-003	1,2593e-003	
513600,000000	1,2069e-003	-1,1348e-002	2,8987e-003	1,2884e-003	
513700,000000	1,2447e-003	-1,8913e-002	2,8493e-003	1,2568e-003	
513800,000000	1,2118e-003	-1,8913e-002	2,7165e-003	1,2511e-003	
513900,000000	1,2243e-003	-1,5130e-002	2,6331e-003	1,2553e-003	
