sys1_isoBas_0010.rec ( 6094 Echant/voies ) Période acquisition :100ms
Date :01/09/2023 10:01:56
Temps	y[V]	u[V]	phi[V]	y_avant[V]	
179700,000000	5,9099e-004	-1,8913e-002	5,9851e-004	5,5847e-004	
179800,000000	5,2920e-004	-1,8913e-002	5,8898e-004	5,8487e-004	
179900,000000	5,4680e-004	-3,0261e-002	5,6038e-004	5,4163e-004	
180000,000000	5,4278e-004	-2,6478e-002	5,6610e-004	5,4029e-004	
180100,000000	5,2384e-004	-2,6478e-002	5,3942e-004	5,7110e-004	
180200,000000	5,7569e-004	-2,6478e-002	5,3179e-004	5,3761e-004	
180300,000000	5,4297e-004	-1,8913e-002	5,4514e-004	5,8717e-004	
180400,000000	5,8449e-004	-2,2695e-002	5,1083e-004	5,7205e-004	
180500,000000	5,7263e-004	-1,8913e-002	5,4323e-004	5,8315e-004	
180600,000000	5,6038e-004	-3,0261e-002	5,0701e-004	5,8066e-004	
180700,000000	5,8257e-004	-2,2695e-002	5,3751e-004	5,5426e-004	
180800,000000	5,3895e-004	-1,5130e-002	5,1273e-004	5,7071e-004	
180900,000000	5,5215e-004	-2,2695e-002	5,0320e-004	5,4278e-004	
181000,000000	5,3723e-004	-2,2695e-002	5,0892e-004	5,4565e-004	
181100,000000	5,2480e-004	-2,6478e-002	4,6699e-004	5,5522e-004	
181200,000000	5,6555e-004	-3,4043e-002	4,6127e-004	5,2958e-004	
181300,000000	5,2575e-004	-3,0261e-002	4,6699e-004	5,7913e-004	
181400,000000	5,6918e-004	-3,0261e-002	4,6317e-004	5,3742e-004	
181500,000000	5,4163e-004	-1,8913e-002	4,5555e-004	5,7301e-004	
181600,000000	5,7033e-004	-2,2695e-002	4,3458e-004	5,6574e-004	
181700,000000	5,8009e-004	-3,4043e-002	4,5936e-004	5,7167e-004	
181800,000000	5,4240e-004	-1,5130e-002	4,3268e-004	5,8965e-004	
181900,000000	5,7052e-004	-2,2695e-002	4,5746e-004	5,2939e-004	
182000,000000	5,1408e-004	-2,2695e-002	4,4411e-004	5,6229e-004	
182100,000000	5,5655e-004	-3,4043e-002	4,0980e-004	5,2480e-004	
182200,000000	5,1446e-004	-2,2695e-002	4,1362e-004	5,5464e-004	
182300,000000	5,3015e-004	-3,0261e-002	4,1934e-004	5,1963e-004	
182400,000000	5,1906e-004	-2,2695e-002	4,2124e-004	5,2652e-004	
182500,000000	5,1446e-004	-3,0261e-002	3,8312e-004	5,3819e-004	
182600,000000	5,3800e-004	-3,0261e-002	4,0027e-004	5,2441e-004	
182700,000000	5,0892e-004	-2,6478e-002	3,5834e-004	5,4297e-004	
182800,000000	5,5330e-004	-2,2695e-002	4,0027e-004	5,1179e-004	
182900,000000	5,2001e-004	-3,0261e-002	3,7359e-004	5,5962e-004	
183000,000000	5,4852e-004	-1,8913e-002	3,7168e-004	5,2020e-004	
183100,000000	5,1351e-004	-2,6478e-002	3,4881e-004	5,6402e-004	
183200,000000	5,6076e-004	-3,0261e-002	3,5453e-004	5,3321e-004	
183300,000000	5,1714e-004	-3,0261e-002	3,5262e-004	5,5751e-004	
183400,000000	5,7894e-004	-2,6478e-002	3,4690e-004	5,2384e-004	
183500,000000	5,3685e-004	-3,4043e-002	3,3928e-004	5,8047e-004	
183600,000000	5,7110e-004	-3,0261e-002	3,4690e-004	5,3570e-004	
183700,000000	5,4106e-004	-2,6478e-002	3,4690e-004	5,8219e-004	
183800,000000	5,7243e-004	-3,0261e-002	3,2213e-004	5,4737e-004	
183900,000000	5,4048e-004	-2,6478e-002	3,3547e-004	5,7358e-004	
184000,000000	5,7569e-004	-2,2695e-002	3,1641e-004	5,5541e-004	
184100,000000	5,5235e-004	-2,6478e-002	3,5453e-004	5,6421e-004	
184200,000000	5,7186e-004	-3,4043e-002	3,0688e-004	5,5981e-004	
184300,000000	5,5655e-004	-1,8913e-002	3,4309e-004	5,6134e-004	
184400,000000	5,7664e-004	-3,0261e-002	2,9544e-004	5,6057e-004	
184500,000000	5,5502e-004	-2,2695e-002	3,4500e-004	5,6249e-004	
184600,000000	5,7205e-004	-2,2695e-002	2,8782e-004	5,6096e-004	
184700,000000	5,5789e-004	-1,8913e-002	3,3928e-004	5,6249e-004	
184800,000000	5,7129e-004	-2,2695e-002	2,8782e-004	5,5005e-004	
184900,000000	5,5024e-004	-1,8913e-002	3,1641e-004	5,6191e-004	
185000,000000	5,7511e-004	-1,5130e-002	2,7447e-004	5,4335e-004	
185100,000000	5,4106e-004	-2,6478e-002	3,0116e-004	5,6593e-004	
185200,000000	5,7664e-004	-2,2695e-002	2,6494e-004	5,4795e-004	
185300,000000	5,3857e-004	-2,6478e-002	2,9353e-004	5,6631e-004	
185400,000000	5,8162e-004	-3,0261e-002	2,7066e-004	5,4106e-004	
185500,000000	5,3073e-004	-2,2695e-002	2,8210e-004	5,6669e-004	
185600,000000	5,7550e-004	-2,6478e-002	2,4970e-004	5,3704e-004	
185700,000000	5,2403e-004	-2,6478e-002	2,7829e-004	5,7454e-004	
185800,000000	5,7052e-004	-1,8913e-002	2,4588e-004	5,3283e-004	
185900,000000	5,3876e-004	-2,2695e-002	2,5923e-004	5,7894e-004	
186000,000000	5,7492e-004	-1,8913e-002	2,6494e-004	5,3455e-004	
186100,000000	5,4087e-004	-2,6478e-002	2,6685e-004	5,7416e-004	
186200,000000	5,8391e-004	-2,2695e-002	2,3635e-004	5,2365e-004	
186300,000000	5,2441e-004	-1,8913e-002	2,5351e-004	5,6765e-004	
186400,000000	5,8104e-004	-3,4043e-002	2,3635e-004	5,2613e-004	
186500,000000	5,1025e-004	-2,6478e-002	2,4016e-004	5,6727e-004	
186600,000000	5,6516e-004	-2,6478e-002	2,2873e-004	5,1523e-004	
186700,000000	5,1791e-004	-2,6478e-002	2,3063e-004	5,7339e-004	
186800,000000	5,6172e-004	-2,6478e-002	2,5351e-004	5,1121e-004	
186900,000000	5,0605e-004	-3,0261e-002	2,4207e-004	5,5713e-004	
187000,000000	5,5885e-004	-3,4043e-002	2,5160e-004	5,1676e-004	
187100,000000	5,1580e-004	-2,6478e-002	2,2301e-004	5,5368e-004	
187200,000000	5,5330e-004	-3,7826e-002	2,5160e-004	5,1064e-004	
187300,000000	5,1427e-004	-1,8913e-002	2,3254e-004	5,3608e-004	
187400,000000	5,3972e-004	-3,0261e-002	2,3826e-004	5,2059e-004	
187500,000000	5,1714e-004	-2,2695e-002	2,0204e-004	5,3226e-004	
187600,000000	5,2652e-004	-2,2695e-002	2,4970e-004	5,1714e-004	
187700,000000	5,2326e-004	-2,2695e-002	2,1348e-004	5,1485e-004	
187800,000000	5,1064e-004	-1,8913e-002	2,4970e-004	5,3761e-004	
187900,000000	5,4603e-004	-2,2695e-002	1,9633e-004	5,1523e-004	
188000,000000	5,0528e-004	-2,2695e-002	2,3445e-004	5,4335e-004	
188100,000000	5,3302e-004	-3,0261e-002	2,2110e-004	5,0566e-004	
188200,000000	4,9457e-004	-1,5130e-002	2,3635e-004	5,3283e-004	
188300,000000	5,4048e-004	-1,8913e-002	2,2110e-004	4,9801e-004	
188400,000000	5,0298e-004	-1,8913e-002	2,2301e-004	5,5407e-004	
188500,000000	5,5349e-004	-2,2695e-002	2,1539e-004	5,1102e-004	
188600,000000	5,1504e-004	-1,8913e-002	2,0014e-004	5,5024e-004	
188700,000000	5,4909e-004	-1,8913e-002	2,0967e-004	5,1542e-004	
188800,000000	5,1159e-004	-1,8913e-002	1,9633e-004	5,4967e-004	
188900,000000	5,5368e-004	-3,7826e-002	2,0204e-004	5,1886e-004	
189000,000000	5,1274e-004	-1,8913e-002	2,0586e-004	5,5292e-004	
189100,000000	5,5407e-004	-2,6478e-002	2,2682e-004	5,1714e-004	
189200,000000	5,2556e-004	-1,8913e-002	2,0586e-004	5,5349e-004	
189300,000000	5,5388e-004	-2,2695e-002	2,0776e-004	5,3838e-004	
189400,000000	5,4680e-004	-3,0261e-002	1,8108e-004	5,5330e-004	
189500,000000	5,4603e-004	-3,0261e-002	2,0014e-004	5,5502e-004	
189600,000000	5,6287e-004	-2,6478e-002	1,6392e-004	5,4010e-004	
189700,000000	5,3226e-004	-1,8913e-002	1,8108e-004	5,6363e-004	
189800,000000	5,6402e-004	-3,0261e-002	1,6011e-004	5,1427e-004	
189900,000000	5,0834e-004	-2,6478e-002	1,6964e-004	5,5809e-004	
190000,000000	5,5043e-004	-2,6478e-002	1,6392e-004	5,0471e-004	
190100,000000	4,9514e-004	-2,2695e-002	1,5249e-004	5,3092e-004	
190200,000000	5,1638e-004	-1,8913e-002	1,8679e-004	5,0681e-004	
190300,000000	5,2747e-004	-2,6478e-002	1,6773e-004	5,0375e-004	
190400,000000	4,9744e-004	-2,6478e-002	1,8679e-004	5,5062e-004	
190500,000000	5,6516e-004	-2,2695e-002	1,7155e-004	5,0662e-004	
190600,000000	5,3398e-004	-2,2695e-002	1,6392e-004	5,5617e-004	
190700,000000	5,5388e-004	-2,6478e-002	1,5249e-004	5,4795e-004	
190800,000000	5,7090e-004	-2,6478e-002	1,4677e-004	5,1906e-004	
190900,000000	5,0662e-004	-3,0261e-002	1,4105e-004	5,6134e-004	
191000,000000	5,4546e-004	-2,2695e-002	1,6202e-004	4,9782e-004	
191100,000000	5,0719e-004	-2,6478e-002	1,3914e-004	5,2613e-004	
191200,000000	5,0853e-004	-2,6478e-002	1,6964e-004	5,2728e-004	
191300,000000	5,4795e-004	-3,4043e-002	1,6011e-004	4,9916e-004	
191400,000000	5,0050e-004	-2,2695e-002	1,7345e-004	5,4890e-004	
191500,000000	5,5655e-004	-2,6478e-002	1,5630e-004	5,2843e-004	
191600,000000	5,6096e-004	-2,2695e-002	1,3342e-004	5,4928e-004	
191700,000000	5,2709e-004	-2,6478e-002	1,3152e-004	5,6402e-004	
191800,000000	5,5598e-004	-2,2695e-002	1,2389e-004	5,0968e-004	
191900,000000	4,9170e-004	-3,0261e-002	1,3914e-004	5,2422e-004	
192000,000000	5,0815e-004	-2,6478e-002	1,6392e-004	5,1140e-004	
192100,000000	5,4890e-004	-2,6478e-002	1,3342e-004	5,0949e-004	
192200,000000	5,2862e-004	-3,0261e-002	1,3152e-004	5,5866e-004	
192300,000000	5,6172e-004	-2,2695e-002	1,5058e-004	5,4106e-004	
192400,000000	5,5694e-004	-3,4043e-002	1,2389e-004	5,3073e-004	
192500,000000	5,0318e-004	-2,6478e-002	1,2199e-004	5,6191e-004	
192600,000000	5,3589e-004	-2,2695e-002	1,3914e-004	5,0509e-004	
192700,000000	5,1121e-004	-2,2695e-002	1,1436e-004	5,0452e-004	
192800,000000	4,9973e-004	-2,2695e-002	1,4867e-004	5,4144e-004	
192900,000000	5,7358e-004	-2,2695e-002	1,3724e-004	5,2900e-004	
193000,000000	5,4374e-004	-1,8913e-002	9,9116e-005	5,5005e-004	
193100,000000	5,2212e-004	-3,0261e-002	1,1436e-004	5,5560e-004	
193200,000000	5,5962e-004	-3,4043e-002	1,1818e-004	5,0490e-004	
193300,000000	5,0145e-004	-3,0261e-002	1,1246e-004	5,1925e-004	
193400,000000	4,9992e-004	-2,6478e-002	1,3724e-004	5,2403e-004	
193500,000000	5,6574e-004	-3,0261e-002	1,2389e-004	5,1370e-004	
193600,000000	5,2786e-004	-2,2695e-002	1,1627e-004	5,5598e-004	
193700,000000	5,4029e-004	-2,2695e-002	1,0674e-004	5,6115e-004	
193800,000000	5,5675e-004	-1,8913e-002	1,0102e-004	5,1466e-004	
193900,000000	4,9705e-004	-2,6478e-002	9,9116e-005	5,2078e-004	
194000,000000	5,0796e-004	-3,0261e-002	1,2580e-004	5,3532e-004	
194100,000000	5,5675e-004	-2,6478e-002	1,3342e-004	5,0681e-004	
194200,000000	5,4469e-004	-2,6478e-002	1,0293e-004	5,5502e-004	
194300,000000	5,3264e-004	-3,7826e-002	1,2008e-004	5,5579e-004	
194400,000000	5,5292e-004	-2,2695e-002	1,0102e-004	4,9304e-004	
194500,000000	5,1179e-004	-3,0261e-002	8,9585e-005	5,1485e-004	
194600,000000	4,9284e-004	-1,8913e-002	1,2580e-004	5,3130e-004	
194700,000000	5,7052e-004	-2,2695e-002	1,1818e-004	5,1504e-004	
194800,000000	5,4814e-004	-3,4043e-002	9,7210e-005	5,4201e-004	
194900,000000	5,2135e-004	-2,6478e-002	8,9585e-005	5,5789e-004	
195000,000000	5,3053e-004	-2,6478e-002	1,1246e-004	4,9112e-004	
195100,000000	5,2728e-004	-2,6478e-002	8,5773e-005	5,0069e-004	
195200,000000	4,9897e-004	-1,5130e-002	1,0674e-004	5,4278e-004	
195300,000000	5,6823e-004	-2,2695e-002	1,0865e-004	5,2843e-004	
195400,000000	5,5847e-004	-2,6478e-002	7,6243e-005	5,2633e-004	
195500,000000	4,9954e-004	-2,6478e-002	8,0055e-005	5,3723e-004	
195600,000000	5,1255e-004	-3,0261e-002	1,0102e-004	5,1121e-004	
195700,000000	5,3283e-004	-2,6478e-002	1,0102e-004	4,8730e-004	
195800,000000	5,1389e-004	-1,5130e-002	7,4337e-005	5,6440e-004	
195900,000000	5,4508e-004	-2,2695e-002	8,7679e-005	5,4278e-004	
196000,000000	5,5464e-004	-2,6478e-002	8,3867e-005	5,1446e-004	
196100,000000	4,9763e-004	-2,2695e-002	4,5746e-005	5,3321e-004	
196200,000000	4,9476e-004	-2,6478e-002	1,0674e-004	5,1159e-004	
196300,000000	5,6115e-004	-2,2695e-002	9,5303e-005	4,9667e-004	
196400,000000	5,3685e-004	-2,2695e-002	6,6712e-005	5,5330e-004	
196500,000000	5,2499e-004	-2,2695e-002	8,5773e-005	5,4871e-004	
196600,000000	5,4833e-004	-3,0261e-002	7,8149e-005	5,0719e-004	
196700,000000	5,0930e-004	-2,2695e-002	4,5746e-005	5,0853e-004	
196800,000000	4,8710e-004	-2,2695e-002	1,1055e-004	5,3914e-004	
196900,000000	5,6516e-004	-2,2695e-002	1,0865e-004	5,1504e-004	
197000,000000	5,5789e-004	-3,0261e-002	6,4806e-005	5,4106e-004	
197100,000000	4,9629e-004	-3,0261e-002	6,6712e-005	5,4087e-004	
197200,000000	5,0758e-004	-2,6478e-002	9,9116e-005	5,0394e-004	
197300,000000	5,4622e-004	-2,6478e-002	7,8149e-005	4,9571e-004	
197400,000000	5,2958e-004	-2,2695e-002	7,6243e-005	5,5464e-004	
197500,000000	5,2231e-004	-2,6478e-002	7,0525e-005	5,4661e-004	
197600,000000	5,3742e-004	-3,0261e-002	6,8618e-005	4,9342e-004	
197700,000000	5,1906e-004	-2,2695e-002	6,8618e-005	4,9552e-004	
197800,000000	5,0394e-004	-2,6478e-002	6,8618e-005	5,5254e-004	
197900,000000	5,5464e-004	-2,6478e-002	7,6243e-005	5,3647e-004	
198000,000000	5,5082e-004	-1,8913e-002	4,9558e-005	5,0566e-004	
198100,000000	4,9438e-004	-2,6478e-002	6,2900e-005	5,1446e-004	
198200,000000	4,9208e-004	-1,8913e-002	8,0055e-005	5,3934e-004	
198300,000000	5,6516e-004	-2,2695e-002	7,4337e-005	5,2460e-004	
198400,000000	5,6076e-004	-2,6478e-002	4,5746e-005	5,2575e-004	
198500,000000	4,9227e-004	-2,6478e-002	4,3840e-005	5,3436e-004	
198600,000000	4,9112e-004	-1,8913e-002	8,3867e-005	5,1274e-004	
198700,000000	5,5541e-004	-1,8913e-002	8,7679e-005	5,0394e-004	
198800,000000	5,0987e-004	4,4948e+001	8,1961e-005	5,6803e-004	
198900,000000	5,4948e-004	4,4952e+001	4,1362e-004	5,3207e-004	
199000,000000	4,9227e-004	4,4945e+001	1,0922e-003	5,8296e-004	
199100,000000	5,0719e-004	4,4952e+001	1,8470e-003	5,8621e-004	
199200,000000	5,2020e-004	4,4952e+001	2,6818e-003	6,1912e-004	
199300,000000	4,9954e-004	4,4956e+001	3,4176e-003	6,8991e-004	
199400,000000	5,5694e-004	4,4956e+001	4,2143e-003	6,8397e-004	
199500,000000	5,2537e-004	4,4952e+001	4,9405e-003	7,5457e-004	
199600,000000	5,3953e-004	4,4937e+001	5,6362e-003	7,8346e-004	
199700,000000	5,6784e-004	4,4960e+001	6,2900e-003	7,9494e-004	
199800,000000	5,1542e-004	4,4956e+001	6,9076e-003	8,3550e-004	
199900,000000	5,3092e-004	4,4952e+001	7,4699e-003	7,9475e-004	
200000,000000	4,9648e-004	4,4956e+001	8,0589e-003	8,3761e-004	
200100,000000	4,9724e-004	4,4948e+001	8,5144e-003	8,5942e-004	
200200,000000	5,4909e-004	4,4952e+001	9,0290e-003	8,7051e-004	
200300,000000	5,2767e-004	4,4948e+001	9,4751e-003	9,3269e-004	
200400,000000	5,6421e-004	4,4952e+001	9,9173e-003	9,2848e-004	
200500,000000	5,6057e-004	4,4948e+001	1,0344e-002	9,5221e-004	
200600,000000	5,3187e-004	4,4948e+001	1,0748e-002	9,7287e-004	
200700,000000	5,6995e-004	4,4948e+001	1,1126e-002	9,4149e-004	
200800,000000	5,0011e-004	4,4952e+001	1,1473e-002	9,9870e-004	
200900,000000	5,6000e-004	4,4956e+001	1,1785e-002	9,5087e-004	
201000,000000	5,0853e-004	4,4956e+001	1,2105e-002	9,9832e-004	
201100,000000	5,3704e-004	4,4945e+001	1,2380e-002	9,9315e-004	
201200,000000	5,4469e-004	4,4952e+001	1,2693e-002	9,9832e-004	
201300,000000	5,3226e-004	4,4952e+001	1,2933e-002	1,0427e-003	
201400,000000	5,7511e-004	4,4952e+001	1,3169e-002	1,0312e-003	
201500,000000	5,6689e-004	4,4945e+001	1,3421e-002	1,0685e-003	
201600,000000	5,8162e-004	4,4956e+001	1,3646e-002	1,0769e-003	
201700,000000	5,9539e-004	4,4956e+001	1,3874e-002	1,0838e-003	
201800,000000	5,6631e-004	4,4956e+001	1,4065e-002	1,1056e-003	
201900,000000	6,0094e-004	4,4956e+001	1,4263e-002	1,0706e-003	
202000,000000	5,4890e-004	4,4956e+001	1,4469e-002	1,1085e-003	
202100,000000	5,8162e-004	4,4952e+001	1,4608e-002	1,0773e-003	
202200,000000	5,5751e-004	4,4956e+001	1,4797e-002	1,0965e-003	
202300,000000	5,5215e-004	4,4952e+001	1,4913e-002	1,1009e-003	
202400,000000	5,8257e-004	4,4960e+001	1,5094e-002	1,0946e-003	
202500,000000	5,5368e-004	4,4945e+001	1,5193e-002	1,1420e-003	
202600,000000	6,1357e-004	4,4960e+001	1,5342e-002	1,1166e-003	
202700,000000	5,8564e-004	4,4948e+001	1,5472e-002	1,1636e-003	
202800,000000	6,0572e-004	4,4960e+001	1,5588e-002	1,1539e-003	
202900,000000	6,1778e-004	4,4945e+001	1,5740e-002	1,1560e-003	
203000,000000	5,8525e-004	4,4952e+001	1,5826e-002	1,1789e-003	
203100,000000	6,1988e-004	4,4952e+001	1,5954e-002	1,1311e-003	
203200,000000	5,5809e-004	4,4956e+001	1,6064e-002	1,1717e-003	
203300,000000	6,0859e-004	4,4952e+001	1,6139e-002	1,1319e-003	
203400,000000	5,7186e-004	4,4956e+001	1,6249e-002	1,1709e-003	
203500,000000	5,9042e-004	4,4956e+001	1,6297e-002	1,1550e-003	
203600,000000	5,8640e-004	4,4960e+001	1,6425e-002	1,1646e-003	
203700,000000	5,7779e-004	4,4945e+001	1,6486e-002	1,1613e-003	
203800,000000	5,9348e-004	4,4956e+001	1,6575e-002	1,1525e-003	
203900,000000	5,6880e-004	4,4952e+001	1,6625e-002	1,1833e-003	
204000,000000	6,2887e-004	4,4948e+001	1,6724e-002	1,1592e-003	
204100,000000	5,8410e-004	4,4952e+001	1,6758e-002	1,2195e-003	
204200,000000	6,3672e-004	4,4960e+001	1,6846e-002	1,1784e-003	
204300,000000	5,8028e-004	4,4948e+001	1,6905e-002	1,2160e-003	
204400,000000	6,4303e-004	4,4952e+001	1,6991e-002	1,1717e-003	
204500,000000	5,9405e-004	4,4960e+001	1,7017e-002	1,2363e-003	
204600,000000	6,4820e-004	4,4948e+001	1,7084e-002	1,1912e-003	
204700,000000	5,9463e-004	4,4948e+001	1,7145e-002	1,2256e-003	
204800,000000	6,3748e-004	4,4952e+001	1,7198e-002	1,1795e-003	
204900,000000	6,0037e-004	4,4956e+001	1,7235e-002	1,2357e-003	
205000,000000	6,4648e-004	4,4952e+001	1,7290e-002	1,2013e-003	
205100,000000	5,9539e-004	4,4948e+001	1,7355e-002	1,2365e-003	
205200,000000	6,5432e-004	4,4948e+001	1,7406e-002	1,2017e-003	
205300,000000	6,1089e-004	4,4956e+001	1,7444e-002	1,2438e-003	
205400,000000	6,4628e-004	4,4956e+001	1,7515e-002	1,1996e-003	
205500,000000	6,0783e-004	4,4956e+001	1,7517e-002	1,2468e-003	
205600,000000	6,4973e-004	4,4948e+001	1,7595e-002	1,2172e-003	
205700,000000	6,0037e-004	4,4945e+001	1,7622e-002	1,2375e-003	
205800,000000	6,4590e-004	4,4960e+001	1,7671e-002	1,2180e-003	
205900,000000	6,1146e-004	4,4952e+001	1,7681e-002	1,2319e-003	
206000,000000	6,2773e-004	4,4952e+001	1,7747e-002	1,2170e-003	
206100,000000	6,2983e-004	4,4952e+001	1,7765e-002	1,2269e-003	
206200,000000	6,1089e-004	4,4952e+001	1,7827e-002	1,2382e-003	
206300,000000	6,5317e-004	4,4956e+001	1,7835e-002	1,2277e-003	
206400,000000	6,1663e-004	4,4956e+001	1,7890e-002	1,2635e-003	
206500,000000	6,6963e-004	4,4945e+001	1,7927e-002	1,2342e-003	
206600,000000	6,2754e-004	4,4952e+001	1,7946e-002	1,2836e-003	
206700,000000	6,7594e-004	4,4956e+001	1,7976e-002	1,2539e-003	
206800,000000	6,5489e-004	4,4960e+001	1,7999e-002	1,2951e-003	
206900,000000	6,8149e-004	4,4952e+001	1,8043e-002	1,2694e-003	
207000,000000	6,7670e-004	4,4960e+001	1,8049e-002	1,2920e-003	
207100,000000	6,7288e-004	4,4952e+001	1,8091e-002	1,2868e-003	
207200,000000	6,9029e-004	4,4952e+001	1,8092e-002	1,2845e-003	
207300,000000	6,5413e-004	4,4952e+001	1,8127e-002	1,2989e-003	
207400,000000	6,9258e-004	4,4948e+001	1,8151e-002	1,2687e-003	
207500,000000	6,3940e-004	4,4948e+001	1,8176e-002	1,3012e-003	
207600,000000	6,8857e-004	4,4952e+001	1,8214e-002	1,2541e-003	
207700,000000	6,3366e-004	4,4941e+001	1,8216e-002	1,2954e-003	
207800,000000	6,6905e-004	4,4956e+001	1,8270e-002	1,2499e-003	
207900,000000	6,4169e-004	4,4948e+001	1,8258e-002	1,2803e-003	
208000,000000	6,5011e-004	4,4948e+001	1,8323e-002	1,2564e-003	
208100,000000	6,5929e-004	4,4948e+001	1,8325e-002	1,2646e-003	
208200,000000	6,4303e-004	4,4960e+001	1,8384e-002	1,2820e-003	
208300,000000	6,7383e-004	4,4948e+001	1,8382e-002	1,2616e-003	
208400,000000	6,5968e-004	4,4956e+001	1,8394e-002	1,3063e-003	
208500,000000	6,9737e-004	4,4952e+001	1,8430e-002	1,2794e-003	
208600,000000	6,8111e-004	4,4956e+001	1,8437e-002	1,3253e-003	
208700,000000	7,0617e-004	4,4948e+001	1,8462e-002	1,3113e-003	
208800,000000	7,0808e-004	4,6223e+000	1,8447e-002	1,2711e-003	
208900,000000	6,8531e-004	-1,0969e-001	1,8186e-002	1,2484e-003	
209000,000000	7,1133e-004	-2,2695e-002	1,7570e-002	1,2734e-003	
209100,000000	6,6637e-004	-3,4043e-002	1,6836e-002	1,2312e-003	
209200,000000	6,7097e-004	-3,0261e-002	1,6011e-002	1,2172e-003	
209300,000000	6,7211e-004	-2,2695e-002	1,5209e-002	1,1956e-003	
209400,000000	6,5394e-004	-2,2695e-002	1,4418e-002	1,1263e-003	
209500,000000	7,0579e-004	-1,8913e-002	1,3674e-002	1,1227e-003	
209600,000000	6,9067e-004	-2,2695e-002	1,2898e-002	1,0563e-003	
209700,000000	7,2033e-004	-2,2695e-002	1,2245e-002	1,0402e-003	
209800,000000	7,2645e-004	-2,2695e-002	1,1532e-002	1,0264e-003	
209900,000000	6,9890e-004	-2,2695e-002	1,0945e-002	9,8665e-004	
210000,000000	7,1478e-004	-3,4043e-002	1,0325e-002	1,0132e-003	
210100,000000	6,7575e-004	-3,0261e-002	9,8163e-003	9,7383e-004	
210200,000000	6,8895e-004	-1,8913e-002	9,2654e-003	9,8550e-004	
210300,000000	6,7001e-004	-2,2695e-002	8,8022e-003	9,6579e-004	
210400,000000	6,6427e-004	-2,6478e-002	8,3581e-003	9,5355e-004	
210500,000000	6,9220e-004	-3,0261e-002	7,9388e-003	9,5087e-004	
210600,000000	6,6943e-004	-2,6478e-002	7,5461e-003	8,9787e-004	
210700,000000	7,1726e-004	-2,2695e-002	7,1706e-003	9,1107e-004	
210800,000000	6,8895e-004	-2,6478e-002	6,8085e-003	8,5463e-004	
210900,000000	7,2817e-004	-2,2695e-002	6,5054e-003	8,6056e-004	
211000,000000	7,1191e-004	-2,2695e-002	6,1452e-003	8,3110e-004	
211100,000000	7,1038e-004	-2,2695e-002	5,8840e-003	8,1465e-004	
211200,000000	7,1382e-004	-2,6478e-002	5,5714e-003	8,2154e-004	
211300,000000	6,7250e-004	-2,6478e-002	5,3351e-003	7,9666e-004	
211400,000000	6,9163e-004	-3,4043e-002	5,0720e-003	8,2842e-004	
211500,000000	6,4896e-004	-3,0261e-002	4,8452e-003	7,9188e-004	
211600,000000	6,7211e-004	-1,5130e-002	4,6298e-003	8,2364e-004	
211700,000000	6,5049e-004	-3,0261e-002	4,4106e-003	8,1006e-004	
211800,000000	6,5470e-004	-1,8913e-002	4,2658e-003	8,1082e-004	
211900,000000	6,6484e-004	-3,4043e-002	4,0637e-003	8,1350e-004	
212000,000000	6,3978e-004	-1,8913e-002	3,9113e-003	7,8844e-004	
212100,000000	6,6790e-004	-2,2695e-002	3,7435e-003	7,9092e-004	
212200,000000	6,3806e-004	-2,2695e-002	3,5968e-003	7,5476e-004	
212300,000000	6,7881e-004	-3,0261e-002	3,4500e-003	7,7332e-004	
212400,000000	6,4839e-004	-1,5130e-002	3,3108e-003	7,3735e-004	
212500,000000	6,9316e-004	-2,6478e-002	3,1889e-003	7,7256e-004	
212600,000000	6,5241e-004	-1,1348e-002	3,0707e-003	7,2147e-004	
212700,000000	6,9316e-004	-2,2695e-002	2,9525e-003	7,3774e-004	
212800,000000	6,6446e-004	-2,2695e-002	2,8324e-003	6,9335e-004	
212900,000000	7,0292e-004	-2,2695e-002	2,7333e-003	7,3506e-004	
213000,000000	6,7747e-004	-2,2695e-002	2,6151e-003	7,0196e-004	
213100,000000	6,9392e-004	-2,2695e-002	2,5560e-003	7,0406e-004	
213200,000000	6,8053e-004	-2,2695e-002	2,4474e-003	6,8417e-004	
213300,000000	6,9316e-004	-2,2695e-002	2,3807e-003	6,9163e-004	
213400,000000	6,8551e-004	-2,6478e-002	2,2720e-003	6,8780e-004	
213500,000000	6,7766e-004	-2,2695e-002	2,2168e-003	6,7154e-004	
213600,000000	6,9469e-004	-1,8913e-002	2,0929e-003	6,8914e-004	
213700,000000	6,6848e-004	-3,0261e-002	2,0605e-003	6,7843e-004	
213800,000000	6,7938e-004	-3,0261e-002	1,9671e-003	6,9182e-004	
213900,000000	6,4954e-004	-3,0261e-002	1,9347e-003	6,6771e-004	
214000,000000	6,8474e-004	-3,7826e-002	1,8355e-003	7,0866e-004	
214100,000000	6,3710e-004	-3,0261e-002	1,8050e-003	6,6082e-004	
214200,000000	6,7824e-004	-2,6478e-002	1,7307e-003	6,9144e-004	
214300,000000	6,4399e-004	-3,4043e-002	1,6945e-003	6,6121e-004	
214400,000000	6,6140e-004	-2,6478e-002	1,6373e-003	6,9278e-004	
214500,000000	6,2926e-004	-2,6478e-002	1,5935e-003	6,6121e-004	
214600,000000	6,6025e-004	-2,6478e-002	1,5401e-003	6,9584e-004	
