sys2_isoBas_0002.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :31/08/2023 17:05:14
Temps	y[V]	u[V]	phi[V]	y_avant[V]	
140700,000000	6,2333e-004	3,9955e+001	1,5468e-002	1,0574e-003	
140800,000000	6,1319e-004	3,9952e+001	1,5461e-002	1,1133e-003	
140900,000000	6,1204e-004	3,9963e+001	1,5461e-002	1,1102e-003	
141000,000000	6,0228e-004	3,9955e+001	1,5468e-002	1,1127e-003	
141100,000000	6,0362e-004	3,9955e+001	1,5476e-002	1,1152e-003	
141200,000000	6,1070e-004	3,9952e+001	1,5487e-002	1,0701e-003	
141300,000000	6,2600e-004	3,9955e+001	1,5525e-002	1,0729e-003	
141400,000000	6,4877e-004	3,9952e+001	1,5510e-002	1,0712e-003	
141500,000000	6,3500e-004	3,9948e+001	1,5533e-002	1,1137e-003	
141600,000000	6,2467e-004	3,9955e+001	1,5521e-002	1,1273e-003	
141700,000000	6,1472e-004	3,9963e+001	1,5518e-002	1,1305e-003	
141800,000000	6,1108e-004	3,9955e+001	1,5540e-002	1,1321e-003	
141900,000000	6,1720e-004	3,9952e+001	1,5533e-002	1,0819e-003	
142000,000000	6,3270e-004	3,9952e+001	1,5563e-002	1,0758e-003	
142100,000000	6,6829e-004	3,9952e+001	1,5575e-002	1,0789e-003	
142200,000000	6,5949e-004	3,9952e+001	1,5582e-002	1,1164e-003	
142300,000000	6,5929e-004	3,9948e+001	1,5571e-002	1,1202e-003	
142400,000000	6,6178e-004	3,9952e+001	1,5563e-002	1,1250e-003	
142500,000000	6,1376e-004	3,9940e+001	1,5563e-002	1,1336e-003	
142600,000000	6,0247e-004	3,9952e+001	1,5590e-002	1,1332e-003	
142700,000000	6,1548e-004	3,9948e+001	1,5586e-002	1,1185e-003	
142800,000000	6,4361e-004	3,9963e+001	1,5594e-002	1,1315e-003	
142900,000000	6,3423e-004	3,9952e+001	1,5578e-002	1,0861e-003	
143000,000000	6,4667e-004	3,9952e+001	1,5616e-002	1,0812e-003	
143100,000000	6,5164e-004	3,9952e+001	1,5632e-002	1,0817e-003	
143200,000000	6,5738e-004	3,9952e+001	1,5616e-002	1,0819e-003	
143300,000000	6,5241e-004	3,9959e+001	1,5632e-002	1,1206e-003	
143400,000000	6,6274e-004	3,9955e+001	1,5613e-002	1,1257e-003	
143500,000000	6,1127e-004	3,9955e+001	1,5620e-002	1,1324e-003	
143600,000000	6,1242e-004	3,9963e+001	1,5609e-002	1,1144e-003	
143700,000000	6,1988e-004	3,9959e+001	1,5662e-002	1,1081e-003	
143800,000000	6,2754e-004	3,9955e+001	1,5658e-002	1,0968e-003	
143900,000000	6,7269e-004	3,9948e+001	1,5685e-002	1,0877e-003	
144000,000000	6,6580e-004	3,9952e+001	1,5688e-002	1,1076e-003	
144100,000000	6,6867e-004	3,9952e+001	1,5669e-002	1,1133e-003	
144200,000000	6,1778e-004	3,9952e+001	1,5673e-002	1,1252e-003	
144300,000000	6,0171e-004	3,9955e+001	1,5677e-002	1,1370e-003	
144400,000000	5,9405e-004	3,9952e+001	1,5707e-002	1,1254e-003	
144500,000000	6,1778e-004	3,9955e+001	1,5707e-002	1,1076e-003	
144600,000000	6,8512e-004	3,9948e+001	1,5704e-002	1,1089e-003	
144700,000000	6,7900e-004	3,9955e+001	1,5707e-002	1,1114e-003	
144800,000000	6,7288e-004	3,9955e+001	1,5707e-002	1,1181e-003	
144900,000000	6,3117e-004	3,9955e+001	1,5723e-002	1,1359e-003	
145000,000000	6,2313e-004	3,9944e+001	1,5719e-002	1,1479e-003	
145100,000000	6,2390e-004	3,9959e+001	1,5723e-002	1,1278e-003	
145200,000000	6,4514e-004	3,9963e+001	1,5753e-002	1,1076e-003	
145300,000000	6,9220e-004	3,9963e+001	1,5742e-002	1,1064e-003	
145400,000000	6,7766e-004	3,9955e+001	1,5742e-002	1,1500e-003	
145500,000000	6,5891e-004	3,9940e+001	1,5704e-002	1,1573e-003	
145600,000000	6,3634e-004	3,9955e+001	1,5723e-002	1,1586e-003	
145700,000000	6,4973e-004	3,9955e+001	1,5742e-002	1,1112e-003	
145800,000000	6,7192e-004	3,9955e+001	1,5761e-002	1,1056e-003	
145900,000000	6,8302e-004	3,9948e+001	1,5764e-002	1,1011e-003	
146000,000000	6,7862e-004	3,9959e+001	1,5764e-002	1,1072e-003	
146100,000000	6,6121e-004	3,9959e+001	1,5772e-002	1,1606e-003	
146200,000000	6,5011e-004	3,9955e+001	1,5757e-002	1,1617e-003	
146300,000000	6,4896e-004	3,9959e+001	1,5772e-002	1,1552e-003	
146400,000000	6,6829e-004	3,9955e+001	1,5761e-002	1,1056e-003	
146500,000000	6,7326e-004	3,9955e+001	1,5783e-002	1,1034e-003	
146600,000000	6,8895e-004	3,9952e+001	1,5787e-002	1,1091e-003	
146700,000000	6,5126e-004	3,9952e+001	1,5787e-002	1,1255e-003	
146800,000000	6,3194e-004	3,9948e+001	1,5776e-002	1,1523e-003	
146900,000000	6,2046e-004	3,9955e+001	1,5810e-002	1,1395e-003	
147000,000000	6,9297e-004	3,9948e+001	1,5817e-002	1,1022e-003	
147100,000000	6,9239e-004	3,9948e+001	1,5814e-002	1,1391e-003	
147200,000000	6,7020e-004	3,9952e+001	1,5791e-002	1,1625e-003	
147300,000000	6,4992e-004	3,9955e+001	1,5802e-002	1,1690e-003	
147400,000000	6,5700e-004	3,9952e+001	1,5806e-002	1,1600e-003	
147500,000000	6,8015e-004	3,9944e+001	1,5833e-002	1,1143e-003	
147600,000000	6,9163e-004	3,9948e+001	1,5840e-002	1,1242e-003	
147700,000000	6,5202e-004	3,9955e+001	1,5821e-002	1,1443e-003	
147800,000000	6,4552e-004	3,9955e+001	1,5840e-002	1,1630e-003	
147900,000000	6,5662e-004	3,9952e+001	1,5852e-002	1,1345e-003	
148000,000000	6,8627e-004	3,9952e+001	1,5859e-002	1,1223e-003	
148100,000000	6,8684e-004	3,9963e+001	1,5863e-002	1,1286e-003	
148200,000000	6,5872e-004	3,9952e+001	1,5848e-002	1,1881e-003	
148300,000000	6,4322e-004	3,9955e+001	1,5840e-002	1,1764e-003	
148400,000000	7,0196e-004	3,9952e+001	1,5855e-002	1,1562e-003	
148500,000000	7,2358e-004	3,9955e+001	1,5882e-002	1,1309e-003	
148600,000000	7,0770e-004	3,9955e+001	1,5844e-002	1,1525e-003	
148700,000000	6,7651e-004	3,9959e+001	1,5848e-002	1,1680e-003	
148800,000000	6,8264e-004	6,9259e+000	1,5946e-002	1,1535e-003	
148900,000000	6,8742e-004	-6,0521e-002	1,5779e-002	1,1502e-003	
149000,000000	6,5757e-004	0,0000e+000	1,5294e-002	1,1097e-003	
149100,000000	6,6236e-004	0,0000e+000	1,4637e-002	1,0961e-003	
149200,000000	6,9890e-004	-2,6478e-002	1,4008e-002	1,0381e-003	
149300,000000	6,7211e-004	-1,8913e-002	1,3275e-002	1,0791e-003	
149400,000000	6,5796e-004	-2,2695e-002	1,2638e-002	1,0152e-003	
149500,000000	6,4437e-004	-7,5652e-003	1,1982e-002	1,0010e-003	
149600,000000	6,8895e-004	-2,2695e-002	1,1394e-002	9,5718e-004	
149700,000000	6,7556e-004	-1,5130e-002	1,0771e-002	1,0039e-003	
149800,000000	7,2013e-004	-2,2695e-002	1,0240e-002	9,2619e-004	
149900,000000	6,4628e-004	-2,2695e-002	9,7166e-003	9,4896e-004	
150000,000000	7,0215e-004	-2,6478e-002	9,2272e-003	8,9137e-004	
150100,000000	6,5796e-004	-1,8913e-002	8,7150e-003	9,3920e-004	
150200,000000	6,9985e-004	-1,8913e-002	8,3242e-003	8,5597e-004	
150300,000000	6,4131e-004	-1,8913e-002	7,8992e-003	8,8352e-004	
150400,000000	7,1325e-004	-2,2695e-002	7,5122e-003	8,5961e-004	
150500,000000	6,8378e-004	-1,5130e-002	7,1366e-003	8,6994e-004	
150600,000000	6,7517e-004	-2,2695e-002	6,8293e-003	8,6803e-004	
150700,000000	6,7020e-004	-2,6478e-002	6,5182e-003	8,0929e-004	
150800,000000	6,9985e-004	-2,2695e-002	6,1616e-003	8,3263e-004	
150900,000000	6,9832e-004	-3,0261e-002	5,9149e-003	8,0374e-004	
151000,000000	6,5068e-004	-1,8913e-002	5,6494e-003	8,3550e-004	
151100,000000	6,8359e-004	-1,8913e-002	5,3914e-003	7,7275e-004	
151200,000000	6,4590e-004	-1,1348e-002	5,1144e-003	8,1273e-004	
151300,000000	6,9029e-004	-1,5130e-002	4,9361e-003	7,7925e-004	
151400,000000	6,3901e-004	-1,8913e-002	4,6933e-003	8,0126e-004	
151500,000000	7,0119e-004	-1,8913e-002	4,5073e-003	7,4443e-004	
151600,000000	6,5949e-004	-1,8913e-002	4,3366e-003	7,7906e-004	
151700,000000	6,8723e-004	-7,5652e-003	4,1811e-003	7,7657e-004	
151800,000000	6,4322e-004	-2,2695e-002	3,9610e-003	7,4692e-004	
151900,000000	6,3901e-004	-1,8913e-002	3,8092e-003	7,3812e-004	
152000,000000	6,8187e-004	-2,2695e-002	3,6840e-003	7,1860e-004	
152100,000000	6,5585e-004	-2,6478e-002	3,5019e-003	7,7007e-004	
152200,000000	6,6389e-004	-1,5130e-002	3,4260e-003	7,0158e-004	
152300,000000	6,2868e-004	-1,1348e-002	3,2667e-003	7,4367e-004	
152400,000000	6,9144e-004	-1,1348e-002	3,1870e-003	7,2339e-004	
152500,000000	6,2428e-004	-1,8913e-002	3,0352e-003	7,3142e-004	
152600,000000	6,4227e-004	-1,5130e-002	2,9518e-003	6,8608e-004	
152700,000000	6,5068e-004	-1,8913e-002	2,8417e-003	7,0062e-004	
152800,000000	6,7383e-004	-1,1348e-002	2,7165e-003	7,2740e-004	
152900,000000	6,3079e-004	-1,8913e-002	2,6786e-003	6,8244e-004	
153000,000000	6,2926e-004	-1,8913e-002	2,5534e-003	7,2090e-004	
153100,000000	6,8742e-004	-1,5130e-002	2,5041e-003	6,8072e-004	
153200,000000	6,1586e-004	-1,1348e-002	2,3941e-003	7,1726e-004	
153300,000000	6,5375e-004	-1,5130e-002	2,3447e-003	6,6503e-004	
153400,000000	6,3882e-004	-1,8913e-002	2,2271e-003	6,8168e-004	
153500,000000	6,7517e-004	-1,1348e-002	2,1474e-003	7,0387e-004	
153600,000000	6,1453e-004	-2,6478e-002	2,1323e-003	6,7230e-004	
153700,000000	6,2562e-004	-2,2695e-002	2,0791e-003	6,8417e-004	
153800,000000	6,7039e-004	-2,6478e-002	2,0146e-003	6,4896e-004	
153900,000000	6,3079e-004	-1,1348e-002	1,9426e-003	7,0043e-004	
154000,000000	6,7804e-004	-1,8913e-002	1,9236e-003	6,5241e-004	
154100,000000	6,2007e-004	-1,5130e-002	1,8060e-003	6,7843e-004	
154200,000000	6,6886e-004	-1,5130e-002	1,8022e-003	6,5241e-004	
154300,000000	5,9291e-004	-1,1348e-002	1,7529e-003	7,0330e-004	
154400,000000	6,5662e-004	-1,5130e-002	1,7073e-003	6,4782e-004	
154500,000000	6,1701e-004	-1,8913e-002	1,6352e-003	6,4992e-004	
154600,000000	6,4743e-004	-1,8913e-002	1,6087e-003	6,7632e-004	
154700,000000	6,6331e-004	-1,8913e-002	1,5897e-003	6,7403e-004	
154800,000000	6,3136e-004	-2,6478e-002	1,5290e-003	6,8952e-004	
154900,000000	6,2926e-004	-1,1348e-002	1,5176e-003	6,3002e-004	
155000,000000	6,4973e-004	-1,5130e-002	1,4607e-003	6,7556e-004	
155100,000000	6,6121e-004	-1,1348e-002	1,4493e-003	6,4992e-004	
155200,000000	6,0802e-004	-1,5130e-002	1,3886e-003	6,7575e-004	
155300,000000	6,3461e-004	-3,0261e-002	1,3962e-003	6,2964e-004	
155400,000000	6,0132e-004	-2,2695e-002	1,3279e-003	6,8187e-004	
155500,000000	6,6063e-004	-1,5130e-002	1,3279e-003	6,1606e-004	
155600,000000	5,9558e-004	-1,5130e-002	1,2672e-003	6,8321e-004	
155700,000000	6,4169e-004	-1,1348e-002	1,2634e-003	6,2639e-004	
155800,000000	5,9157e-004	-1,1348e-002	1,2027e-003	6,6369e-004	
155900,000000	6,5145e-004	-3,7826e-003	1,2217e-003	6,0706e-004	
156000,000000	5,9865e-004	-1,8913e-002	1,1648e-003	6,7154e-004	
156100,000000	6,2773e-004	-1,8913e-002	1,1686e-003	6,1548e-004	
156200,000000	5,9099e-004	-1,8913e-002	1,1192e-003	6,2467e-004	
156300,000000	6,5432e-004	-2,2695e-002	1,1003e-003	6,3270e-004	
156400,000000	5,9769e-004	-1,8913e-002	1,0775e-003	6,7097e-004	
156500,000000	6,3557e-004	-2,2695e-002	1,0661e-003	6,1032e-004	
156600,000000	5,9004e-004	-7,5652e-003	1,0320e-003	6,3327e-004	
156700,000000	6,5891e-004	-1,8913e-002	1,0092e-003	6,3672e-004	
156800,000000	6,1701e-004	-1,8913e-002	1,0016e-003	6,5202e-004	
156900,000000	6,2734e-004	-1,8913e-002	1,0130e-003	6,4475e-004	
157000,000000	5,9214e-004	-2,6478e-002	9,7507e-004	6,3347e-004	
157100,000000	6,6140e-004	-1,5130e-002	9,4093e-004	6,2333e-004	
157200,000000	6,2505e-004	-1,8913e-002	9,2575e-004	6,4935e-004	
157300,000000	6,3040e-004	-2,2695e-002	9,5610e-004	6,5642e-004	
157400,000000	5,9788e-004	-1,5130e-002	9,1057e-004	6,2887e-004	
157500,000000	5,8640e-004	-1,1348e-002	8,6884e-004	6,2639e-004	
157600,000000	6,3136e-004	-2,2695e-002	8,9919e-004	6,0266e-004	
157700,000000	6,2180e-004	-1,8913e-002	8,3469e-004	6,6082e-004	
157800,000000	5,9750e-004	-1,8913e-002	8,6125e-004	6,0477e-004	
157900,000000	5,8238e-004	-1,8913e-002	8,3090e-004	6,0993e-004	
158000,000000	6,2256e-004	-1,8913e-002	8,1572e-004	6,0228e-004	
158100,000000	6,4016e-004	-1,8913e-002	7,8158e-004	6,3174e-004	
158200,000000	6,1873e-004	-2,6478e-002	7,9296e-004	6,1682e-004	
158300,000000	6,2103e-004	-1,1348e-002	7,9675e-004	6,4782e-004	
158400,000000	5,9214e-004	-7,5652e-003	7,6640e-004	6,1510e-004	
158500,000000	6,4093e-004	-1,5130e-002	7,7019e-004	5,9176e-004	
158600,000000	5,9195e-004	-1,5130e-002	7,2846e-004	6,6044e-004	
158700,000000	6,5279e-004	-2,2695e-002	7,6261e-004	5,9941e-004	
158800,000000	6,2467e-004	3,9955e+001	6,2981e-004	6,3882e-004	
158900,000000	5,7530e-004	3,9955e+001	8,5366e-004	6,6044e-004	
159000,000000	5,8908e-004	3,9952e+001	1,3734e-003	6,3825e-004	
159100,000000	5,9998e-004	3,9955e+001	2,0754e-003	6,5202e-004	
159200,000000	6,1701e-004	3,9952e+001	2,7203e-003	6,6618e-004	
159300,000000	6,1395e-004	3,9944e+001	3,3615e-003	6,9469e-004	
159400,000000	5,9922e-004	3,9959e+001	3,9686e-003	7,7964e-004	
159500,000000	5,7875e-004	3,9948e+001	4,5870e-003	8,0183e-004	
159600,000000	5,9635e-004	3,9959e+001	5,1865e-003	8,1618e-004	
159700,000000	6,0993e-004	3,9952e+001	5,7290e-003	7,8825e-004	
159800,000000	6,2390e-004	3,9959e+001	6,2754e-003	8,0183e-004	
159900,000000	6,3117e-004	3,9952e+001	6,7686e-003	8,1694e-004	
160000,000000	6,3863e-004	3,9952e+001	7,2315e-003	8,3474e-004	
160100,000000	6,3213e-004	3,9963e+001	7,6488e-003	8,9232e-004	
160200,000000	6,2256e-004	3,9959e+001	8,0738e-003	9,1356e-004	
160300,000000	5,9788e-004	3,9948e+001	8,4494e-003	9,2102e-004	
160400,000000	5,8315e-004	3,9952e+001	8,7946e-003	9,2064e-004	
160500,000000	5,9291e-004	3,9955e+001	9,1892e-003	9,1356e-004	
160600,000000	5,9616e-004	3,9955e+001	9,5117e-003	9,1815e-004	
160700,000000	6,4552e-004	3,9955e+001	9,8342e-003	9,2102e-004	
160800,000000	6,4686e-004	3,9955e+001	1,0111e-002	9,3748e-004	
160900,000000	6,4208e-004	3,9955e+001	1,0396e-002	9,5527e-004	
161000,000000	6,0362e-004	3,9959e+001	1,0642e-002	9,6809e-004	
161100,000000	5,9616e-004	3,9952e+001	1,0878e-002	1,0182e-003	
161200,000000	5,9597e-004	3,9948e+001	1,1117e-002	1,0106e-003	
161300,000000	5,9291e-004	3,9963e+001	1,1333e-002	1,0104e-003	
161400,000000	6,4533e-004	3,9952e+001	1,1545e-002	1,0140e-003	
161500,000000	6,5432e-004	3,9955e+001	1,1739e-002	9,7804e-004	
161600,000000	6,5642e-004	3,9955e+001	1,1932e-002	9,9526e-004	
161700,000000	6,5949e-004	3,9952e+001	1,2099e-002	9,9985e-004	
161800,000000	6,4169e-004	3,9955e+001	1,2251e-002	1,0486e-003	
161900,000000	6,4456e-004	3,9955e+001	1,2388e-002	1,0530e-003	
162000,000000	6,3921e-004	3,9955e+001	1,2528e-002	1,0551e-003	
162100,000000	5,9425e-004	3,9959e+001	1,2668e-002	1,0637e-003	
162200,000000	6,0821e-004	3,9955e+001	1,2805e-002	1,0295e-003	
162300,000000	6,0668e-004	3,9952e+001	1,2942e-002	1,0429e-003	
162400,000000	6,7383e-004	3,9948e+001	1,3074e-002	1,0354e-003	
162500,000000	6,6963e-004	3,9948e+001	1,3188e-002	1,0337e-003	
162600,000000	6,7269e-004	3,9952e+001	1,3298e-002	1,0366e-003	
162700,000000	6,6618e-004	3,9955e+001	1,3393e-002	1,0544e-003	
162800,000000	6,0879e-004	3,9952e+001	1,3488e-002	1,0674e-003	
162900,000000	6,1835e-004	3,9955e+001	1,3556e-002	1,0844e-003	
163000,000000	6,1357e-004	3,9963e+001	1,3651e-002	1,0982e-003	
163100,000000	6,7058e-004	3,9955e+001	1,3765e-002	1,0902e-003	
163200,000000	6,7709e-004	3,9955e+001	1,3803e-002	1,0683e-003	
163300,000000	6,8704e-004	3,9944e+001	1,3913e-002	1,0672e-003	
163400,000000	6,9182e-004	3,9952e+001	1,3974e-002	1,0854e-003	
163500,000000	6,2696e-004	3,9955e+001	1,4027e-002	1,1011e-003	
163600,000000	6,3308e-004	3,9959e+001	1,4076e-002	1,0955e-003	
163700,000000	6,3806e-004	3,9955e+001	1,4156e-002	1,0974e-003	
163800,000000	6,9258e-004	3,9944e+001	1,4232e-002	1,0775e-003	
163900,000000	6,7938e-004	3,9948e+001	1,4292e-002	1,1110e-003	
164000,000000	6,6389e-004	3,9963e+001	1,4319e-002	1,1211e-003	
164100,000000	6,4150e-004	3,9952e+001	1,4376e-002	1,1361e-003	
164200,000000	6,5164e-004	3,9952e+001	1,4433e-002	1,1319e-003	
164300,000000	6,7957e-004	3,9959e+001	1,4493e-002	1,0697e-003	
164400,000000	6,8952e-004	3,9955e+001	1,4535e-002	1,0896e-003	
164500,000000	6,4877e-004	3,9955e+001	1,4584e-002	1,1076e-003	
164600,000000	6,3978e-004	3,9948e+001	1,4615e-002	1,1399e-003	
164700,000000	6,4915e-004	3,9955e+001	1,4675e-002	1,1223e-003	
164800,000000	6,6982e-004	3,9955e+001	1,4702e-002	1,0993e-003	
164900,000000	6,8551e-004	3,9948e+001	1,4751e-002	1,0982e-003	
165000,000000	6,6561e-004	3,9948e+001	1,4770e-002	1,1518e-003	
165100,000000	6,5011e-004	3,9955e+001	1,4808e-002	1,1604e-003	
165200,000000	7,1286e-004	3,9955e+001	1,4858e-002	1,1231e-003	
165300,000000	7,0904e-004	3,9963e+001	1,4884e-002	1,1326e-003	
165400,000000	6,7154e-004	3,9959e+001	1,4907e-002	1,1598e-003	
165500,000000	6,4992e-004	3,9952e+001	1,4926e-002	1,1510e-003	
165600,000000	7,0158e-004	3,9955e+001	1,4983e-002	1,1192e-003	
165700,000000	7,0483e-004	3,9955e+001	1,5009e-002	1,1296e-003	
165800,000000	6,6542e-004	3,9952e+001	1,5013e-002	1,1606e-003	
165900,000000	6,9526e-004	3,9952e+001	1,5055e-002	1,1420e-003	
166000,000000	7,1593e-004	3,9959e+001	1,5104e-002	1,1345e-003	
166100,000000	6,8799e-004	3,9948e+001	1,5108e-002	1,1738e-003	
166200,000000	6,5757e-004	3,9955e+001	1,5131e-002	1,1734e-003	
166300,000000	7,1172e-004	3,9955e+001	1,5184e-002	1,1389e-003	
166400,000000	7,1937e-004	3,9952e+001	1,5199e-002	1,1569e-003	
166500,000000	6,8455e-004	3,9948e+001	1,5184e-002	1,1889e-003	
166600,000000	6,9966e-004	3,9955e+001	1,5207e-002	1,1789e-003	
166700,000000	7,3678e-004	3,9959e+001	1,5237e-002	1,1167e-003	
166800,000000	7,2454e-004	3,9963e+001	1,5241e-002	1,1634e-003	
166900,000000	6,8876e-004	3,9963e+001	1,5248e-002	1,1847e-003	
167000,000000	6,9622e-004	3,9963e+001	1,5279e-002	1,1701e-003	
167100,000000	7,2626e-004	3,9952e+001	1,5324e-002	1,1290e-003	
167200,000000	7,1535e-004	3,9959e+001	1,5324e-002	1,1682e-003	
167300,000000	6,5796e-004	3,9955e+001	1,5332e-002	1,1850e-003	
167400,000000	7,1095e-004	3,9952e+001	1,5374e-002	1,1265e-003	
167500,000000	7,3047e-004	3,9955e+001	1,5389e-002	1,1537e-003	
167600,000000	7,0349e-004	3,9963e+001	1,5389e-002	1,1887e-003	
167700,000000	7,0139e-004	3,9944e+001	1,5419e-002	1,1975e-003	
167800,000000	7,3334e-004	3,9948e+001	1,5442e-002	1,1491e-003	
167900,000000	7,3391e-004	3,9948e+001	1,5423e-002	1,1797e-003	
168000,000000	6,7632e-004	3,9967e+001	1,5434e-002	1,2049e-003	
168100,000000	7,2396e-004	3,9952e+001	1,5465e-002	1,1347e-003	
168200,000000	7,4883e-004	3,9948e+001	1,5476e-002	1,1464e-003	
168300,000000	7,4080e-004	3,9955e+001	1,5484e-002	1,1787e-003	
168400,000000	6,8665e-004	3,9959e+001	1,5491e-002	1,1984e-003	
168500,000000	7,1669e-004	3,9948e+001	1,5514e-002	1,1412e-003	
168600,000000	7,4137e-004	3,9955e+001	1,5540e-002	1,1516e-003	
168700,000000	6,6656e-004	3,9948e+001	1,5540e-002	1,1872e-003	
168800,000000	6,9832e-004	6,8351e+000	1,5647e-002	1,1556e-003	
168900,000000	7,3238e-004	-6,4304e-002	1,5427e-002	1,1814e-003	
169000,000000	7,0559e-004	1,1348e-002	1,4971e-002	1,1263e-003	
169100,000000	6,8168e-004	-1,1348e-002	1,4345e-002	1,1221e-003	
169200,000000	7,4290e-004	-3,7826e-002	1,3723e-002	1,0867e-003	
169300,000000	7,1899e-004	-1,8913e-002	1,2957e-002	1,1005e-003	
169400,000000	7,4596e-004	-2,2695e-002	1,2365e-002	1,0291e-003	
169500,000000	6,9144e-004	-1,1348e-002	1,1701e-002	1,0626e-003	
169600,000000	7,4348e-004	-2,2695e-002	1,1086e-002	9,7804e-004	
169700,000000	7,2262e-004	-1,8913e-002	1,0460e-002	1,0163e-003	
169800,000000	7,4807e-004	-1,8913e-002	9,9860e-003	9,7765e-004	
169900,000000	7,1593e-004	-1,8913e-002	9,4396e-003	9,8569e-004	
170000,000000	6,9316e-004	-1,1348e-002	8,9540e-003	9,3269e-004	
170100,000000	7,1057e-004	-2,2695e-002	8,4949e-003	9,1949e-004	
170200,000000	7,0024e-004	-7,5652e-003	8,0282e-003	9,1203e-004	
170300,000000	7,5132e-004	-3,4043e-002	7,6336e-003	8,8027e-004	
170400,000000	7,0483e-004	-1,8913e-002	7,2391e-003	9,3327e-004	
170500,000000	7,5304e-004	-1,5130e-002	6,8938e-003	8,9271e-004	
170600,000000	7,1937e-004	-2,2695e-002	6,5751e-003	8,8831e-004	
170700,000000	6,7919e-004	-2,2695e-002	6,2298e-003	8,7817e-004	
170800,000000	7,3640e-004	-2,2695e-002	5,9339e-003	8,3627e-004	
170900,000000	6,7862e-004	-1,1348e-002	5,6266e-003	8,5712e-004	
171000,000000	6,9565e-004	-1,1348e-002	5,4217e-003	8,1159e-004	
171100,000000	7,0617e-004	-2,2695e-002	5,1220e-003	8,4373e-004	
171200,000000	7,0770e-004	-1,5130e-002	4,8792e-003	8,4641e-004	
171300,000000	7,3774e-004	-7,5652e-003	4,7236e-003	8,0642e-004	
171400,000000	6,9947e-004	-1,8913e-002	4,4428e-003	8,5253e-004	
171500,000000	7,3295e-004	-2,2695e-002	4,2759e-003	7,9705e-004	
171600,000000	7,0540e-004	-2,6478e-002	4,1203e-003	8,1694e-004	
171700,000000	6,8244e-004	-1,8913e-002	3,9041e-003	8,1273e-004	
171800,000000	6,9813e-004	-1,5130e-002	3,7523e-003	7,6318e-004	
171900,000000	6,8589e-004	-1,5130e-002	3,6119e-003	7,6031e-004	
172000,000000	6,7843e-004	-1,1348e-002	3,4374e-003	7,8480e-004	
172100,000000	7,1554e-004	-1,1348e-002	3,3274e-003	7,4214e-004	
172200,000000	6,8072e-004	-1,5130e-002	3,2022e-003	7,6089e-004	
172300,000000	6,7364e-004	-1,1348e-002	3,0618e-003	7,7294e-004	
172400,000000	7,1803e-004	-1,5130e-002	2,9670e-003	7,2549e-004	
172500,000000	7,2415e-004	-1,8913e-002	2,8304e-003	7,4883e-004	
172600,000000	6,7460e-004	-7,5652e-003	2,7090e-003	7,8365e-004	
172700,000000	6,9966e-004	-1,8913e-002	2,6255e-003	7,1880e-004	
172800,000000	7,2224e-004	-2,2695e-002	2,5496e-003	7,1765e-004	
172900,000000	6,6867e-004	-1,1348e-002	2,4320e-003	7,5916e-004	
173000,000000	6,6255e-004	-1,5130e-002	2,3485e-003	7,2970e-004	
173100,000000	7,0272e-004	-2,6478e-002	2,3144e-003	7,0387e-004	
173200,000000	7,2779e-004	-1,8913e-002	2,2119e-003	7,2320e-004	
173300,000000	6,6006e-004	-1,5130e-002	2,1247e-003	7,4309e-004	
173400,000000	6,6446e-004	-1,8913e-002	2,0526e-003	7,1631e-004	
173500,000000	7,1344e-004	-3,7826e-003	2,0298e-003	7,0062e-004	
173600,000000	6,7498e-004	-1,5130e-002	1,9388e-003	7,0712e-004	
173700,000000	6,4380e-004	-2,2695e-002	1,8819e-003	7,3410e-004	
173800,000000	6,8225e-004	-2,2695e-002	1,8439e-003	7,0081e-004	
173900,000000	7,1784e-004	-1,8913e-002	1,7642e-003	6,8455e-004	
174000,000000	6,5910e-004	-2,6478e-002	1,7415e-003	6,9794e-004	
174100,000000	6,5815e-004	-2,6478e-002	1,6694e-003	7,2568e-004	
174200,000000	6,8264e-004	-1,5130e-002	1,6314e-003	6,8971e-004	
174300,000000	6,8991e-004	-2,2695e-002	1,6125e-003	6,7785e-004	
174400,000000	6,6465e-004	-1,5130e-002	1,5442e-003	7,4520e-004	
174500,000000	6,5681e-004	-2,2695e-002	1,4797e-003	7,1153e-004	
174600,000000	6,5432e-004	-1,5130e-002	1,4607e-003	6,9067e-004	
174700,000000	7,0808e-004	-1,8913e-002	1,4569e-003	6,7900e-004	
174800,000000	6,9144e-004	-1,5130e-002	1,3734e-003	7,1535e-004	
174900,000000	6,5279e-004	-1,5130e-002	1,3355e-003	7,2186e-004	
175000,000000	6,9086e-004	-1,8913e-002	1,3127e-003	7,2358e-004	
175100,000000	6,9909e-004	-1,5130e-002	1,2938e-003	6,6905e-004	
175200,000000	7,1114e-004	-1,5130e-002	1,2445e-003	6,7766e-004	
175300,000000	6,8378e-004	-2,6478e-002	1,1913e-003	7,1956e-004	
175400,000000	6,5604e-004	-1,5130e-002	1,1572e-003	7,2473e-004	
175500,000000	6,7824e-004	-2,2695e-002	1,1610e-003	6,5700e-004	
175600,000000	6,9737e-004	-1,8913e-002	1,1534e-003	6,6618e-004	
175700,000000	6,6503e-004	-1,1348e-002	1,1155e-003	6,7938e-004	
175800,000000	6,3251e-004	-1,5130e-002	1,0737e-003	7,0425e-004	
